,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,count_of_porch,sum_of_area_porch,PC_added,Total_flor_SF
768,20,RL,70.0,9100,Noune,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1836,0,0,2,0,3,1,Gd,8,1,Gd,Attchd,2004.0,Fin,2,484,TA,TA,Y,120,Noune,Noune,0,WD,Normal,12.28690580994122,1,33,-1.3533113572212958,1836
769,60,RL,47.0,53504,Noune,IR2,HLS,CulDSac,Mod,StoneBr,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,0,3279,1,0,3,1,4,1,Ex,12,1,Gd,BuiltIn,2003.0,Fin,3,841,TA,TA,Y,503,Noune,Noune,0,WD,Normal,13.195615697878253,2,246,2.510218871424195,3279
770,85,RL,74.4375,7252,Noune,IR1,Lvl,CulDSac,Gtl,Sawyer,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,0,858,1,0,1,0,2,1,TA,5,0,Noune,Detchd,1983.0,Unf,2,576,TA,TA,Y,120,Noune,Noune,0,WD,Normal,11.812296455066814,0,0,0.5907394944387669,858
771,20,RL,67.0,8877,Noune,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,Unf,GasA,TA,Y,FuseF,0,1220,0,0,1,0,2,1,TA,6,0,Noune,Detchd,1951.0,Unf,2,396,TA,TA,Y,0,Noune,Noune,0,COD,Normal,11.532737896139919,0,0,1.0097490876665365,1220
772,80,RL,94.0,7819,Noune,Reg,Lvl,Inside,Gtl,Edwards,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,Noune,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,0,1117,1,0,1,0,3,1,TA,6,1,TA,Detchd,1976.0,Unf,2,672,TA,TA,Y,144,MnPrv,Noune,0,WD,Abnorml,11.580593459194764,0,0,0.12193420855261371,1117
773,20,RL,70.0,10150,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,1.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,FuseA,0,912,0,0,1,0,2,1,TA,5,0,Noune,Attchd,1958.0,RFn,1,275,TA,TA,Y,0,Noune,Noune,0,COD,Normal,11.648338835562747,0,0,-0.04721485826639739,912
774,20,RL,110.0,14226,Noune,Reg,Lvl,Corner,Gtl,NridgHt,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,0,1973,0,0,2,0,3,1,Gd,9,1,Gd,Attchd,2006.0,Fin,3,895,TA,TA,Y,315,Noune,Noune,0,New,Partial,12.886643575525625,1,45,-1.428580874324604,1973
775,120,RM,32.0,4500,Noune,Reg,Lvl,FR2,Gtl,Mitchel,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1204,1,0,2,0,2,1,TA,5,0,Noune,Attchd,1998.0,Fin,2,412,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.995357787034976,1,247,1.0478346581458666,1204
776,20,RL,86.0,11210,Noune,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1614,0,0,2,0,3,1,Gd,7,0,Noune,Attchd,2005.0,RFn,3,865,TA,TA,Y,144,Noune,Noune,0,New,Partial,12.308182383129823,1,59,-1.3345052366841563,1614
777,20,RL,100.0,13350,Noune,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,Noune,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,894,1,0,1,0,3,1,TA,5,1,Fa,Attchd,1974.0,Unf,2,440,TA,TA,Y,241,MnPrv,Noune,0,WD,Normal,11.86710429621008,0,0,0.8023183624434503,894
778,90,RH,60.0,8400,Noune,Reg,Lvl,Inside,Gtl,SawyerW,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,Noune,Noune,Noune,Noune,Noune,GasA,TA,Y,SBrkr,0,2020,0,0,2,0,4,2,TA,10,2,TA,Detchd,1977.0,Unf,2,630,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.87757552297847,0,0,-1.1939028762387944,2020
779,90,RL,78.0,10530,Noune,Reg,Lvl,Inside,Gtl,Mitchel,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,0,1004,1,0,1,0,2,1,TA,4,0,Noune,Attchd,1977.0,Unf,2,504,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.813037464800539,0,0,1.3761457658756764,1004
780,20,RL,63.0,7875,Noune,Reg,Lvl,Inside,Gtl,Gilbert,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1253,0,0,2,0,3,1,TA,6,1,TA,Attchd,1995.0,Fin,2,402,TA,TA,Y,220,Noune,Noune,0,WD,Normal,12.07824495582233,1,21,-1.3439270021468805,1253
781,60,RL,65.0,7153,Noune,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1603,0,0,2,1,3,1,Gd,7,0,Noune,Attchd,1992.0,RFn,2,484,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.077676615757813,1,124,-0.2191502129367496,1603
782,20,RL,67.0,16285,Noune,IR2,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1430,0,0,2,0,3,1,Gd,6,0,Noune,Attchd,2001.0,RFn,2,605,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.139403856983334,1,33,-1.3652723911200602,1430
783,85,RL,70.08333333333333,9101,Noune,IR1,Lvl,Corner,Gtl,Mitchel,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1110,1,0,1,0,1,1,Gd,4,1,TA,Attchd,1978.0,Fin,2,602,TA,TA,Y,303,Noune,Noune,0,WD,Normal,12.016732516077072,1,30,1.6977313395556408,1110
784,75,RM,35.0,6300,Grvl,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,Noune,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1484,0,0,2,0,3,1,TA,9,1,Gd,Noune,1914.0,Noune,0,0,Noune,Noune,Y,0,Noune,Noune,0,WD,Normal,11.759793355371237,2,425,-1.283893095659813,1484
785,20,RL,81.28888888888889,9790,Noune,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,0,1342,0,0,2,0,3,1,TA,7,1,Gd,Attchd,1967.0,Unf,2,457,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.992266613576142,1,197,0.7062787307065422,1342
786,50,RM,60.0,10800,Noune,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,0,1652,1,0,2,0,4,1,TA,7,0,Noune,Detchd,1961.0,Unf,1,416,TA,TA,Y,0,Noune,Shed,1200,WD,Normal,11.842236406331555,1,196,0.6143569888796948,1652
787,60,RL,76.0,10142,Noune,IR1,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2084,1,0,2,1,4,1,Gd,8,0,Noune,BuiltIn,2004.0,RFn,2,618,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.358798024384122,1,45,0.49889438337258857,2084
788,20,RM,50.0,6000,Noune,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,901,0,0,1,0,2,1,TA,4,0,Noune,Detchd,1954.0,Unf,1,281,Fa,TA,Y,0,Noune,Noune,0,WD,Normal,11.588969419043872,0,0,-1.3031767141071742,901
789,60,RL,83.46153846153847,12205,Noune,IR1,Low,Inside,Gtl,ClearCr,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,Unf,GasA,Gd,Y,SBrkr,0,2087,0,0,2,1,5,1,Gd,9,0,Noune,Attchd,1966.0,Fin,2,444,TA,TA,Y,133,Noune,Noune,0,WD,Normal,12.141539457711714,1,168,0.27129712104094333,2087
790,120,RL,43.0,3182,Noune,Reg,Lvl,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1145,0,0,2,0,2,1,Gd,5,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,Noune,Noune,0,WD,Normal,11.984184555794167,1,16,-1.288653538073045,1145
791,80,RL,70.08333333333333,11333,Noune,IR1,Lvl,Corner,Gtl,Mitchel,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,Noune,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,0,1062,1,0,1,0,3,1,TA,5,2,TA,Attchd,1976.0,RFn,2,539,TA,TA,Y,120,Noune,Noune,0,WD,Normal,11.896833207128452,0,0,0.16744522867735137,1062
792,60,RL,92.0,9920,Noune,IR1,Lvl,CulDSac,Gtl,NoRidge,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2013,1,0,2,1,3,1,TA,8,1,TA,Attchd,1997.0,Unf,2,455,TA,TA,Y,180,Noune,Noune,0,WD,Normal,12.505402864156405,1,130,1.047357160235645,2013
793,20,RL,76.0,9158,Noune,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,1496,0,0,2,0,3,1,Gd,7,0,Noune,Attchd,2007.0,Fin,2,474,TA,TA,Y,168,Noune,Noune,0,New,Partial,12.323860125621126,1,130,-1.375338682510821,1496
794,60,RL,79.87755102040816,10832,Noune,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1895,0,0,2,1,3,1,Gd,7,1,TA,Attchd,1994.0,Fin,2,409,TA,TA,Y,143,Noune,Shed,500,WD,Normal,12.178192583415596,1,46,-1.280254677084839,1895
795,60,RL,70.0,8400,Noune,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1564,0,0,2,1,3,1,TA,7,1,TA,Attchd,1980.0,Unf,2,476,TA,TA,Y,0,MnPrv,Noune,0,WD,Normal,12.049424683420915,2,254,-1.27273527869656,1564
796,20,RL,71.0,8197,Noune,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1285,0,0,1,1,3,1,TA,7,1,TA,Attchd,1977.0,RFn,2,528,TA,TA,Y,138,MnPrv,Noune,0,WD,Normal,11.874097282798648,0,0,-1.2739480848882179,1285
797,20,RL,57.0,7677,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,0,773,0,0,1,0,2,1,TA,4,0,Noune,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,Noune,Noune,0,WD,Abnorml,11.608244735642321,0,0,0.28396713346054797,773
798,60,RL,104.0,13518,Noune,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,3140,0,0,3,1,4,1,Ex,11,2,Gd,BuiltIn,2009.0,Fin,3,820,TA,TA,Y,144,Noune,Noune,0,New,Partial,13.091906231773164,1,78,-1.4274893487521119,3140
799,50,RL,60.0,7200,Noune,Reg,Lvl,Corner,Gtl,SWISU,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1768,1,0,1,1,3,1,Gd,7,2,TA,Detchd,1939.0,Unf,1,240,TA,TA,Y,0,MnPrv,Noune,0,WD,Normal,12.07254696717504,1,264,0.28630369152109986,1768
800,60,RL,79.0,12798,Noune,IR1,HLS,Inside,Mod,ClearCr,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1688,1,0,2,1,4,1,Gd,8,0,Noune,Attchd,1997.0,RFn,2,603,TA,TA,Y,403,Noune,Shed,400,WD,Normal,12.206077645517674,2,299,0.005227572673145737,1688
801,30,RM,40.0,4800,Noune,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,FuseA,0,1196,1,0,1,0,2,1,TA,5,0,Noune,Detchd,1957.0,Unf,2,440,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.60733523953139,0,0,-0.7957805917120363,1196
802,60,RL,63.0,8199,Noune,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,Noune,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1456,1,0,2,1,3,1,Gd,7,1,Gd,Attchd,2005.0,Fin,2,410,TA,TA,Y,36,Noune,Noune,0,WD,Normal,12.149507585033072,1,18,0.5044885409870982,1456
804,20,RL,75.0,9000,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,0,1128,0,0,1,0,2,1,TA,5,0,Noune,Attchd,1954.0,Unf,1,286,TA,TA,Y,0,GdWo,Noune,0,WD,Family,11.678448377988165,0,0,0.9314475550840834,1128
805,20,RL,91.0,12274,Noune,IR1,Lvl,FR2,Gtl,Somerst,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1428,0,0,2,0,3,1,Ex,6,0,Noune,Attchd,2008.0,RFn,2,554,TA,TA,Y,0,Noune,Noune,0,New,Partial,12.335700805443338,1,60,-1.3657575135967233,1428
806,80,RL,75.0,9750,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,PConc,TA,TA,Av,ALQ,Rec,GasA,Gd,Y,SBrkr,0,980,0,0,2,0,3,1,TA,6,0,Noune,Attchd,1967.0,Fin,1,384,TA,TA,Y,68,Noune,Noune,0,WD,Normal,11.816734299348461,0,0,0.8373823632336082,980
807,70,RL,144.0,21384,Noune,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1576,2,0,1,1,3,1,Gd,6,1,TA,Attchd,1923.0,RFn,2,528,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.317171167298682,1,312,2.2547329632202238,1576
808,80,RL,85.0,13400,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,0,1086,1,0,1,0,3,1,TA,6,1,Gd,Attchd,1966.0,RFn,2,484,TA,TA,Y,0,GdWo,Noune,0,WD,Normal,11.982622797311857,0,0,0.38390180731580287,1086
809,75,RM,90.0,8100,Noune,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,Noune,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,0,2138,0,0,2,0,2,3,TA,11,0,Noune,Detchd,1910.0,Unf,2,360,Fa,Po,N,40,MnPrv,Noune,0,WD,Normal,11.571203807011969,1,156,-1.2968701219105527,2138
810,20,RL,78.0,10140,Noune,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Fa,Y,SBrkr,0,1309,1,0,1,1,3,1,Gd,5,1,Fa,Attchd,1974.0,RFn,2,484,TA,TA,Y,265,GdPrv,Noune,0,WD,Normal,12.10625783509458,0,0,1.330534279516979,1309
811,120,RM,71.68253968253968,4438,Noune,Reg,Lvl,Inside,Gtl,CollgCr,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,848,1,0,1,0,1,1,Gd,4,1,Gd,Attchd,2004.0,Fin,2,420,TA,TA,Y,140,Noune,Noune,0,ConLD,Normal,11.881041706925902,0,0,0.5285360579089625,848
812,20,C (all),66.0,8712,Noune,Reg,Bnk,Inside,Mod,IDOTRR,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,0,1044,0,0,1,0,2,1,Fa,4,0,Noune,Basment,1952.0,Unf,2,504,TA,TA,N,0,Noune,Shed,54,WD,Alloca,10.932999821119937,0,0,-1.2593944105883228,1044
813,20,RL,75.0,9750,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,0,1442,0,0,1,1,4,1,TA,7,0,Noune,Attchd,1958.0,RFn,1,301,TA,TA,Y,0,Noune,Shed,500,COD,Normal,11.969723533345908,1,275,0.3076050611262658,1442
814,50,RL,45.0,8248,Grvl,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,Noune,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasW,Gd,Y,SBrkr,0,1250,0,1,1,1,3,1,Fa,7,0,Noune,Detchd,1955.0,Unf,1,280,TA,TA,P,207,Noune,Noune,0,WD,Normal,11.661354090741,1,96,-1.2771013809865286,1250
815,20,RL,48.0,12137,Noune,IR2,Lvl,CulDSac,Gtl,CollgCr,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1661,0,0,2,0,3,1,Gd,6,0,Noune,Attchd,1998.0,RFn,2,598,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.323415584358154,1,34,-1.3938946172431872,1661
816,20,RL,76.46236559139786,11425,Noune,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,Noune,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,0,1008,0,0,1,0,2,1,TA,4,1,Gd,Attchd,1954.0,RFn,1,275,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.827743504053695,1,120,0.0238590406260286,1008
817,20,RL,70.08333333333333,13265,Noune,IR1,Lvl,CulDSac,Gtl,Mitchel,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1689,1,0,2,0,3,1,Gd,7,2,Gd,Attchd,2002.0,RFn,3,857,TA,TA,Y,150,Noune,Noune,0,WD,Normal,12.509877789891931,1,59,1.9742327492023324,1689
818,80,RL,80.0,8816,Noune,Reg,Lvl,Inside,Gtl,ClearCr,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1052,1,0,1,0,3,1,TA,6,0,Noune,Attchd,1971.0,Unf,2,440,TA,TA,Y,0,MnPrv,Noune,0,WD,Normal,11.951186847493476,0,0,0.0732465823871023,1052
819,120,RL,44.0,6371,Noune,IR1,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1358,1,0,2,0,2,1,Gd,6,1,Gd,Attchd,2010.0,RFn,2,484,TA,TA,Y,192,Noune,Noune,0,New,Partial,12.319405795112926,1,35,0.6624461261876179,1358
820,60,RL,72.0,7226,Noune,IR1,Lvl,CulDSac,Gtl,CollgCr,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1640,0,0,2,1,3,1,Gd,6,0,Noune,Attchd,2003.0,RFn,2,595,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.117246896289503,1,45,-1.2906848103330972,1640
821,20,RM,60.0,6000,Pave,Reg,Bnk,Inside,Mod,OldTown,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,0,936,0,0,1,0,2,1,TA,4,0,Noune,Detchd,1974.0,Unf,2,576,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.440365524765756,2,144,-1.3074215357779768,936
822,60,RL,79.87755102040816,12394,Noune,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0,1733,0,0,2,1,3,1,Gd,7,1,Gd,BuiltIn,2003.0,Fin,2,433,TA,TA,Y,100,Noune,Noune,0,WD,Family,12.323860125621126,1,48,-1.2966275606722213,1733
823,50,RL,60.0,9900,Noune,Reg,Lvl,Inside,Gtl,SWISU,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1489,0,0,2,0,3,1,TA,7,1,Gd,Detchd,1940.0,Unf,1,240,TA,TA,Y,335,GdWo,Noune,0,WD,Normal,11.845827048676645,0,0,-1.2882591979497815,1489
824,20,FV,81.0,11216,Noune,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1489,0,0,2,0,3,1,Gd,7,1,Gd,Attchd,2006.0,RFn,2,776,TA,TA,Y,0,Noune,Noune,0,New,Partial,12.357079818283598,1,140,-1.3744897181766604,1489
825,20,RL,114.0,14803,Noune,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2084,1,0,2,0,2,1,Ex,7,1,Gd,Attchd,2007.0,Fin,3,1220,TA,TA,Y,188,Noune,Noune,0,New,Partial,12.861001210669146,1,45,3.064900914191745,2084
